cnmr,graph
nmrshiftdb2_10018530.csv,nmrshiftdb2_10018530.pickle
nmrshiftdb2_10018531.csv,nmrshiftdb2_10018531.pickle
nmrshiftdb2_10018533.csv,nmrshiftdb2_10018533.pickle
nmrshiftdb2_10018534.csv,nmrshiftdb2_10018534.pickle
nmrshiftdb2_10018535.csv,nmrshiftdb2_10018535.pickle
nmrshiftdb2_10018536.csv,nmrshiftdb2_10018536.pickle
nmrshiftdb2_10018537.csv,nmrshiftdb2_10018537.pickle
nmrshiftdb2_10018539.csv,nmrshiftdb2_10018539.pickle
nmrshiftdb2_10018543.csv,nmrshiftdb2_10018543.pickle
nmrshiftdb2_10018544.csv,nmrshiftdb2_10018544.pickle
nmrshiftdb2_10018545.csv,nmrshiftdb2_10018545.pickle
nmrshiftdb2_10018546.csv,nmrshiftdb2_10018546.pickle
nmrshiftdb2_10018547.csv,nmrshiftdb2_10018547.pickle
nmrshiftdb2_10018548.csv,nmrshiftdb2_10018548.pickle
nmrshiftdb2_10018549.csv,nmrshiftdb2_10018549.pickle
nmrshiftdb2_10018550.csv,nmrshiftdb2_10018550.pickle
nmrshiftdb2_10018551.csv,nmrshiftdb2_10018551.pickle
nmrshiftdb2_10018552.csv,nmrshiftdb2_10018552.pickle
nmrshiftdb2_10018553.csv,nmrshiftdb2_10018553.pickle
nmrshiftdb2_10018554.csv,nmrshiftdb2_10018554.pickle
nmrshiftdb2_10018555.csv,nmrshiftdb2_10018555.pickle
nmrshiftdb2_10018556.csv,nmrshiftdb2_10018556.pickle
nmrshiftdb2_10018557.csv,nmrshiftdb2_10018557.pickle
nmrshiftdb2_10018558.csv,nmrshiftdb2_10018558.pickle
nmrshiftdb2_10018561.csv,nmrshiftdb2_10018561.pickle
nmrshiftdb2_10018562.csv,nmrshiftdb2_10018562.pickle
nmrshiftdb2_10018563.csv,nmrshiftdb2_10018563.pickle
nmrshiftdb2_10018564.csv,nmrshiftdb2_10018564.pickle
nmrshiftdb2_10018565.csv,nmrshiftdb2_10018565.pickle
nmrshiftdb2_10018567.csv,nmrshiftdb2_10018567.pickle
nmrshiftdb2_10018568.csv,nmrshiftdb2_10018568.pickle
nmrshiftdb2_10018570.csv,nmrshiftdb2_10018570.pickle
nmrshiftdb2_10018571.csv,nmrshiftdb2_10018571.pickle
nmrshiftdb2_10018572.csv,nmrshiftdb2_10018572.pickle
nmrshiftdb2_10018574.csv,nmrshiftdb2_10018574.pickle
nmrshiftdb2_10018576.csv,nmrshiftdb2_10018576.pickle
nmrshiftdb2_10018578.csv,nmrshiftdb2_10018578.pickle
nmrshiftdb2_10018579.csv,nmrshiftdb2_10018579.pickle
nmrshiftdb2_10018580.csv,nmrshiftdb2_10018580.pickle
nmrshiftdb2_10018581.csv,nmrshiftdb2_10018581.pickle
nmrshiftdb2_10018583.csv,nmrshiftdb2_10018583.pickle
nmrshiftdb2_10018585.csv,nmrshiftdb2_10018585.pickle
nmrshiftdb2_10018586.csv,nmrshiftdb2_10018586.pickle
nmrshiftdb2_10018588.csv,nmrshiftdb2_10018588.pickle
nmrshiftdb2_10018591.csv,nmrshiftdb2_10018591.pickle
nmrshiftdb2_10018592.csv,nmrshiftdb2_10018592.pickle
nmrshiftdb2_10018595.csv,nmrshiftdb2_10018595.pickle
nmrshiftdb2_10018596.csv,nmrshiftdb2_10018596.pickle
nmrshiftdb2_10018597.csv,nmrshiftdb2_10018597.pickle
nmrshiftdb2_10018599.csv,nmrshiftdb2_10018599.pickle
nmrshiftdb2_10018600.csv,nmrshiftdb2_10018600.pickle
nmrshiftdb2_10018601.csv,nmrshiftdb2_10018601.pickle
nmrshiftdb2_10018606.csv,nmrshiftdb2_10018606.pickle
nmrshiftdb2_10018607.csv,nmrshiftdb2_10018607.pickle
nmrshiftdb2_10018608.csv,nmrshiftdb2_10018608.pickle
nmrshiftdb2_10018609.csv,nmrshiftdb2_10018609.pickle
nmrshiftdb2_10018610.csv,nmrshiftdb2_10018610.pickle
nmrshiftdb2_10018612.csv,nmrshiftdb2_10018612.pickle
nmrshiftdb2_10018613.csv,nmrshiftdb2_10018613.pickle
nmrshiftdb2_10018616.csv,nmrshiftdb2_10018616.pickle
nmrshiftdb2_10018618.csv,nmrshiftdb2_10018618.pickle
nmrshiftdb2_10018619.csv,nmrshiftdb2_10018619.pickle
nmrshiftdb2_10018620.csv,nmrshiftdb2_10018620.pickle
nmrshiftdb2_10018621.csv,nmrshiftdb2_10018621.pickle
nmrshiftdb2_10018623.csv,nmrshiftdb2_10018623.pickle
nmrshiftdb2_10018624.csv,nmrshiftdb2_10018624.pickle
nmrshiftdb2_10018627.csv,nmrshiftdb2_10018627.pickle
nmrshiftdb2_10018636.csv,nmrshiftdb2_10018636.pickle
nmrshiftdb2_10018637.csv,nmrshiftdb2_10018637.pickle
nmrshiftdb2_10018639.csv,nmrshiftdb2_10018639.pickle
nmrshiftdb2_10018640.csv,nmrshiftdb2_10018640.pickle
nmrshiftdb2_10018642.csv,nmrshiftdb2_10018642.pickle
nmrshiftdb2_10018643.csv,nmrshiftdb2_10018643.pickle
nmrshiftdb2_10018644.csv,nmrshiftdb2_10018644.pickle
nmrshiftdb2_10018645.csv,nmrshiftdb2_10018645.pickle
nmrshiftdb2_10018648.csv,nmrshiftdb2_10018648.pickle
nmrshiftdb2_10018649.csv,nmrshiftdb2_10018649.pickle
nmrshiftdb2_10018650.csv,nmrshiftdb2_10018650.pickle
nmrshiftdb2_10018651.csv,nmrshiftdb2_10018651.pickle
nmrshiftdb2_10018652.csv,nmrshiftdb2_10018652.pickle
nmrshiftdb2_10018653.csv,nmrshiftdb2_10018653.pickle
nmrshiftdb2_10018654.csv,nmrshiftdb2_10018654.pickle
nmrshiftdb2_10018655.csv,nmrshiftdb2_10018655.pickle
nmrshiftdb2_10018663.csv,nmrshiftdb2_10018663.pickle
nmrshiftdb2_10018664.csv,nmrshiftdb2_10018664.pickle
nmrshiftdb2_10018667.csv,nmrshiftdb2_10018667.pickle
nmrshiftdb2_10018668.csv,nmrshiftdb2_10018668.pickle
nmrshiftdb2_10018669.csv,nmrshiftdb2_10018669.pickle
nmrshiftdb2_10018672.csv,nmrshiftdb2_10018672.pickle
nmrshiftdb2_10018673.csv,nmrshiftdb2_10018673.pickle
nmrshiftdb2_10018675.csv,nmrshiftdb2_10018675.pickle
nmrshiftdb2_10018676.csv,nmrshiftdb2_10018676.pickle
nmrshiftdb2_10018677.csv,nmrshiftdb2_10018677.pickle
nmrshiftdb2_10018678.csv,nmrshiftdb2_10018678.pickle
nmrshiftdb2_10018679.csv,nmrshiftdb2_10018679.pickle
nmrshiftdb2_10018684.csv,nmrshiftdb2_10018684.pickle
nmrshiftdb2_10018685.csv,nmrshiftdb2_10018685.pickle
nmrshiftdb2_10018688.csv,nmrshiftdb2_10018688.pickle
nmrshiftdb2_10018691.csv,nmrshiftdb2_10018691.pickle
nmrshiftdb2_10018692.csv,nmrshiftdb2_10018692.pickle
nmrshiftdb2_10018693.csv,nmrshiftdb2_10018693.pickle
nmrshiftdb2_10018696.csv,nmrshiftdb2_10018696.pickle
nmrshiftdb2_10018698.csv,nmrshiftdb2_10018698.pickle
nmrshiftdb2_10018702.csv,nmrshiftdb2_10018702.pickle
nmrshiftdb2_10018705.csv,nmrshiftdb2_10018705.pickle
nmrshiftdb2_10018711.csv,nmrshiftdb2_10018711.pickle
nmrshiftdb2_10018715.csv,nmrshiftdb2_10018715.pickle
nmrshiftdb2_10018716.csv,nmrshiftdb2_10018716.pickle
nmrshiftdb2_10018717.csv,nmrshiftdb2_10018717.pickle
nmrshiftdb2_10018718.csv,nmrshiftdb2_10018718.pickle
nmrshiftdb2_10018719.csv,nmrshiftdb2_10018719.pickle
nmrshiftdb2_10018721.csv,nmrshiftdb2_10018721.pickle
nmrshiftdb2_10018722.csv,nmrshiftdb2_10018722.pickle
nmrshiftdb2_10018723.csv,nmrshiftdb2_10018723.pickle
nmrshiftdb2_10018724.csv,nmrshiftdb2_10018724.pickle
nmrshiftdb2_10018732.csv,nmrshiftdb2_10018732.pickle
nmrshiftdb2_10018733.csv,nmrshiftdb2_10018733.pickle
nmrshiftdb2_10018734.csv,nmrshiftdb2_10018734.pickle
nmrshiftdb2_10018735.csv,nmrshiftdb2_10018735.pickle
nmrshiftdb2_10018736.csv,nmrshiftdb2_10018736.pickle
nmrshiftdb2_10018737.csv,nmrshiftdb2_10018737.pickle
nmrshiftdb2_10018739.csv,nmrshiftdb2_10018739.pickle
nmrshiftdb2_10018740.csv,nmrshiftdb2_10018740.pickle
nmrshiftdb2_10018741.csv,nmrshiftdb2_10018741.pickle
nmrshiftdb2_10018744.csv,nmrshiftdb2_10018744.pickle
nmrshiftdb2_10018749.csv,nmrshiftdb2_10018749.pickle
nmrshiftdb2_10018750.csv,nmrshiftdb2_10018750.pickle
nmrshiftdb2_10018751.csv,nmrshiftdb2_10018751.pickle
nmrshiftdb2_10018753.csv,nmrshiftdb2_10018753.pickle
nmrshiftdb2_10018763.csv,nmrshiftdb2_10018763.pickle
nmrshiftdb2_10018764.csv,nmrshiftdb2_10018764.pickle
nmrshiftdb2_10018765.csv,nmrshiftdb2_10018765.pickle
nmrshiftdb2_10018766.csv,nmrshiftdb2_10018766.pickle
nmrshiftdb2_10018767.csv,nmrshiftdb2_10018767.pickle
nmrshiftdb2_10018768.csv,nmrshiftdb2_10018768.pickle
nmrshiftdb2_10018770.csv,nmrshiftdb2_10018770.pickle
nmrshiftdb2_10018771.csv,nmrshiftdb2_10018771.pickle
nmrshiftdb2_10018774.csv,nmrshiftdb2_10018774.pickle
nmrshiftdb2_10018775.csv,nmrshiftdb2_10018775.pickle
nmrshiftdb2_10018776.csv,nmrshiftdb2_10018776.pickle
nmrshiftdb2_10018778.csv,nmrshiftdb2_10018778.pickle
nmrshiftdb2_10018779.csv,nmrshiftdb2_10018779.pickle
nmrshiftdb2_10018780.csv,nmrshiftdb2_10018780.pickle
nmrshiftdb2_10018781.csv,nmrshiftdb2_10018781.pickle
nmrshiftdb2_10018782.csv,nmrshiftdb2_10018782.pickle
nmrshiftdb2_10018784.csv,nmrshiftdb2_10018784.pickle
nmrshiftdb2_10018785.csv,nmrshiftdb2_10018785.pickle
nmrshiftdb2_10018787.csv,nmrshiftdb2_10018787.pickle
nmrshiftdb2_10018788.csv,nmrshiftdb2_10018788.pickle
nmrshiftdb2_10018789.csv,nmrshiftdb2_10018789.pickle
nmrshiftdb2_10018796.csv,nmrshiftdb2_10018796.pickle
nmrshiftdb2_10018802.csv,nmrshiftdb2_10018802.pickle
nmrshiftdb2_10018803.csv,nmrshiftdb2_10018803.pickle
nmrshiftdb2_10018805.csv,nmrshiftdb2_10018805.pickle
nmrshiftdb2_10018806.csv,nmrshiftdb2_10018806.pickle
nmrshiftdb2_10018807.csv,nmrshiftdb2_10018807.pickle
nmrshiftdb2_10018808.csv,nmrshiftdb2_10018808.pickle
nmrshiftdb2_10018809.csv,nmrshiftdb2_10018809.pickle
nmrshiftdb2_10018810.csv,nmrshiftdb2_10018810.pickle
nmrshiftdb2_10018814.csv,nmrshiftdb2_10018814.pickle
nmrshiftdb2_10018819.csv,nmrshiftdb2_10018819.pickle
nmrshiftdb2_10018822.csv,nmrshiftdb2_10018822.pickle
nmrshiftdb2_10018823.csv,nmrshiftdb2_10018823.pickle
nmrshiftdb2_10018824.csv,nmrshiftdb2_10018824.pickle
nmrshiftdb2_10018827.csv,nmrshiftdb2_10018827.pickle
nmrshiftdb2_10018836.csv,nmrshiftdb2_10018836.pickle
nmrshiftdb2_10018842.csv,nmrshiftdb2_10018842.pickle
nmrshiftdb2_10018843.csv,nmrshiftdb2_10018843.pickle
nmrshiftdb2_10018844.csv,nmrshiftdb2_10018844.pickle
nmrshiftdb2_10018846.csv,nmrshiftdb2_10018846.pickle
nmrshiftdb2_10018849.csv,nmrshiftdb2_10018849.pickle
nmrshiftdb2_10018853.csv,nmrshiftdb2_10018853.pickle
nmrshiftdb2_10018855.csv,nmrshiftdb2_10018855.pickle
nmrshiftdb2_10018856.csv,nmrshiftdb2_10018856.pickle
nmrshiftdb2_10018876.csv,nmrshiftdb2_10018876.pickle
nmrshiftdb2_10018877.csv,nmrshiftdb2_10018877.pickle
nmrshiftdb2_10018879.csv,nmrshiftdb2_10018879.pickle
nmrshiftdb2_10018882.csv,nmrshiftdb2_10018882.pickle
nmrshiftdb2_10018885.csv,nmrshiftdb2_10018885.pickle
nmrshiftdb2_10018887.csv,nmrshiftdb2_10018887.pickle
nmrshiftdb2_10018897.csv,nmrshiftdb2_10018897.pickle
nmrshiftdb2_10018899.csv,nmrshiftdb2_10018899.pickle
nmrshiftdb2_10018900.csv,nmrshiftdb2_10018900.pickle
nmrshiftdb2_10018902.csv,nmrshiftdb2_10018902.pickle
nmrshiftdb2_10018904.csv,nmrshiftdb2_10018904.pickle
nmrshiftdb2_10018907.csv,nmrshiftdb2_10018907.pickle
nmrshiftdb2_10018908.csv,nmrshiftdb2_10018908.pickle
nmrshiftdb2_10018910.csv,nmrshiftdb2_10018910.pickle
nmrshiftdb2_10018913.csv,nmrshiftdb2_10018913.pickle
nmrshiftdb2_10018916.csv,nmrshiftdb2_10018916.pickle
nmrshiftdb2_10018919.csv,nmrshiftdb2_10018919.pickle
nmrshiftdb2_10018921.csv,nmrshiftdb2_10018921.pickle
nmrshiftdb2_10018924.csv,nmrshiftdb2_10018924.pickle
nmrshiftdb2_10018936.csv,nmrshiftdb2_10018936.pickle
nmrshiftdb2_10018937.csv,nmrshiftdb2_10018937.pickle
nmrshiftdb2_10018939.csv,nmrshiftdb2_10018939.pickle
nmrshiftdb2_10018941.csv,nmrshiftdb2_10018941.pickle
nmrshiftdb2_10018943.csv,nmrshiftdb2_10018943.pickle
nmrshiftdb2_10018945.csv,nmrshiftdb2_10018945.pickle
nmrshiftdb2_10018946.csv,nmrshiftdb2_10018946.pickle
nmrshiftdb2_10018947.csv,nmrshiftdb2_10018947.pickle
nmrshiftdb2_10018950.csv,nmrshiftdb2_10018950.pickle
nmrshiftdb2_10018951.csv,nmrshiftdb2_10018951.pickle
nmrshiftdb2_10018952.csv,nmrshiftdb2_10018952.pickle
nmrshiftdb2_10018957.csv,nmrshiftdb2_10018957.pickle
nmrshiftdb2_10018962.csv,nmrshiftdb2_10018962.pickle
nmrshiftdb2_10018965.csv,nmrshiftdb2_10018965.pickle
nmrshiftdb2_10018966.csv,nmrshiftdb2_10018966.pickle
nmrshiftdb2_10018968.csv,nmrshiftdb2_10018968.pickle
nmrshiftdb2_10018970.csv,nmrshiftdb2_10018970.pickle
nmrshiftdb2_10018976.csv,nmrshiftdb2_10018976.pickle
nmrshiftdb2_10018977.csv,nmrshiftdb2_10018977.pickle
nmrshiftdb2_10018978.csv,nmrshiftdb2_10018978.pickle
nmrshiftdb2_10018979.csv,nmrshiftdb2_10018979.pickle
nmrshiftdb2_10018980.csv,nmrshiftdb2_10018980.pickle
nmrshiftdb2_10018981.csv,nmrshiftdb2_10018981.pickle
nmrshiftdb2_10018982.csv,nmrshiftdb2_10018982.pickle
nmrshiftdb2_10018989.csv,nmrshiftdb2_10018989.pickle
nmrshiftdb2_10018995.csv,nmrshiftdb2_10018995.pickle
nmrshiftdb2_10019008.csv,nmrshiftdb2_10019008.pickle
nmrshiftdb2_10019010.csv,nmrshiftdb2_10019010.pickle
nmrshiftdb2_10019015.csv,nmrshiftdb2_10019015.pickle
nmrshiftdb2_10019016.csv,nmrshiftdb2_10019016.pickle
nmrshiftdb2_10019017.csv,nmrshiftdb2_10019017.pickle
nmrshiftdb2_10019019.csv,nmrshiftdb2_10019019.pickle
nmrshiftdb2_10019020.csv,nmrshiftdb2_10019020.pickle
nmrshiftdb2_10019021.csv,nmrshiftdb2_10019021.pickle
nmrshiftdb2_10019023.csv,nmrshiftdb2_10019023.pickle
nmrshiftdb2_10019024.csv,nmrshiftdb2_10019024.pickle
nmrshiftdb2_10019026.csv,nmrshiftdb2_10019026.pickle
nmrshiftdb2_10019028.csv,nmrshiftdb2_10019028.pickle
nmrshiftdb2_10019030.csv,nmrshiftdb2_10019030.pickle
nmrshiftdb2_10019033.csv,nmrshiftdb2_10019033.pickle
nmrshiftdb2_10019034.csv,nmrshiftdb2_10019034.pickle
nmrshiftdb2_10019035.csv,nmrshiftdb2_10019035.pickle
nmrshiftdb2_10019038.csv,nmrshiftdb2_10019038.pickle
nmrshiftdb2_10019039.csv,nmrshiftdb2_10019039.pickle
nmrshiftdb2_10019041.csv,nmrshiftdb2_10019041.pickle
nmrshiftdb2_10019042.csv,nmrshiftdb2_10019042.pickle
nmrshiftdb2_10019045.csv,nmrshiftdb2_10019045.pickle
nmrshiftdb2_10019067.csv,nmrshiftdb2_10019067.pickle
nmrshiftdb2_10019070.csv,nmrshiftdb2_10019070.pickle
nmrshiftdb2_10019071.csv,nmrshiftdb2_10019071.pickle
nmrshiftdb2_10019073.csv,nmrshiftdb2_10019073.pickle
nmrshiftdb2_10019076.csv,nmrshiftdb2_10019076.pickle
nmrshiftdb2_10019079.csv,nmrshiftdb2_10019079.pickle
nmrshiftdb2_10019081.csv,nmrshiftdb2_10019081.pickle
nmrshiftdb2_10019082.csv,nmrshiftdb2_10019082.pickle
nmrshiftdb2_10019083.csv,nmrshiftdb2_10019083.pickle
nmrshiftdb2_10019085.csv,nmrshiftdb2_10019085.pickle
nmrshiftdb2_10019088.csv,nmrshiftdb2_10019088.pickle
nmrshiftdb2_10019090.csv,nmrshiftdb2_10019090.pickle
nmrshiftdb2_10019092.csv,nmrshiftdb2_10019092.pickle
nmrshiftdb2_10019096.csv,nmrshiftdb2_10019096.pickle
nmrshiftdb2_10019098.csv,nmrshiftdb2_10019098.pickle
nmrshiftdb2_10019101.csv,nmrshiftdb2_10019101.pickle
nmrshiftdb2_10019102.csv,nmrshiftdb2_10019102.pickle
nmrshiftdb2_10019105.csv,nmrshiftdb2_10019105.pickle
nmrshiftdb2_10019106.csv,nmrshiftdb2_10019106.pickle
nmrshiftdb2_10019112.csv,nmrshiftdb2_10019112.pickle
nmrshiftdb2_10019119.csv,nmrshiftdb2_10019119.pickle
nmrshiftdb2_10019120.csv,nmrshiftdb2_10019120.pickle
nmrshiftdb2_10019121.csv,nmrshiftdb2_10019121.pickle
nmrshiftdb2_10019124.csv,nmrshiftdb2_10019124.pickle
nmrshiftdb2_10019125.csv,nmrshiftdb2_10019125.pickle
nmrshiftdb2_10019130.csv,nmrshiftdb2_10019130.pickle
nmrshiftdb2_10019131.csv,nmrshiftdb2_10019131.pickle
nmrshiftdb2_10019132.csv,nmrshiftdb2_10019132.pickle
nmrshiftdb2_10019133.csv,nmrshiftdb2_10019133.pickle
nmrshiftdb2_10019136.csv,nmrshiftdb2_10019136.pickle
nmrshiftdb2_10019137.csv,nmrshiftdb2_10019137.pickle
nmrshiftdb2_10019138.csv,nmrshiftdb2_10019138.pickle
nmrshiftdb2_10019141.csv,nmrshiftdb2_10019141.pickle
nmrshiftdb2_10019146.csv,nmrshiftdb2_10019146.pickle
nmrshiftdb2_10019147.csv,nmrshiftdb2_10019147.pickle
nmrshiftdb2_10019148.csv,nmrshiftdb2_10019148.pickle
nmrshiftdb2_10019149.csv,nmrshiftdb2_10019149.pickle
nmrshiftdb2_10019151.csv,nmrshiftdb2_10019151.pickle
nmrshiftdb2_10019152.csv,nmrshiftdb2_10019152.pickle
nmrshiftdb2_10019153.csv,nmrshiftdb2_10019153.pickle
nmrshiftdb2_10019155.csv,nmrshiftdb2_10019155.pickle
nmrshiftdb2_10019160.csv,nmrshiftdb2_10019160.pickle
nmrshiftdb2_10019161.csv,nmrshiftdb2_10019161.pickle
nmrshiftdb2_10019163.csv,nmrshiftdb2_10019163.pickle
nmrshiftdb2_10019164.csv,nmrshiftdb2_10019164.pickle
nmrshiftdb2_10019165.csv,nmrshiftdb2_10019165.pickle
nmrshiftdb2_10019166.csv,nmrshiftdb2_10019166.pickle
nmrshiftdb2_10019167.csv,nmrshiftdb2_10019167.pickle
nmrshiftdb2_10019168.csv,nmrshiftdb2_10019168.pickle
nmrshiftdb2_10019169.csv,nmrshiftdb2_10019169.pickle
nmrshiftdb2_10019171.csv,nmrshiftdb2_10019171.pickle
nmrshiftdb2_10019172.csv,nmrshiftdb2_10019172.pickle
nmrshiftdb2_10019173.csv,nmrshiftdb2_10019173.pickle
nmrshiftdb2_10019180.csv,nmrshiftdb2_10019180.pickle
nmrshiftdb2_10019183.csv,nmrshiftdb2_10019183.pickle
nmrshiftdb2_10019185.csv,nmrshiftdb2_10019185.pickle
nmrshiftdb2_10019189.csv,nmrshiftdb2_10019189.pickle
nmrshiftdb2_10019190.csv,nmrshiftdb2_10019190.pickle
nmrshiftdb2_10019191.csv,nmrshiftdb2_10019191.pickle
nmrshiftdb2_10019192.csv,nmrshiftdb2_10019192.pickle
nmrshiftdb2_10019193.csv,nmrshiftdb2_10019193.pickle
nmrshiftdb2_10019194.csv,nmrshiftdb2_10019194.pickle
nmrshiftdb2_10019200.csv,nmrshiftdb2_10019200.pickle
nmrshiftdb2_10019203.csv,nmrshiftdb2_10019203.pickle
nmrshiftdb2_10019204.csv,nmrshiftdb2_10019204.pickle
nmrshiftdb2_10019206.csv,nmrshiftdb2_10019206.pickle
nmrshiftdb2_10019215.csv,nmrshiftdb2_10019215.pickle
nmrshiftdb2_10019220.csv,nmrshiftdb2_10019220.pickle
nmrshiftdb2_10019226.csv,nmrshiftdb2_10019226.pickle
nmrshiftdb2_10019227.csv,nmrshiftdb2_10019227.pickle
nmrshiftdb2_10019239.csv,nmrshiftdb2_10019239.pickle
nmrshiftdb2_10019240.csv,nmrshiftdb2_10019240.pickle
nmrshiftdb2_10019241.csv,nmrshiftdb2_10019241.pickle
nmrshiftdb2_10019244.csv,nmrshiftdb2_10019244.pickle
nmrshiftdb2_10019247.csv,nmrshiftdb2_10019247.pickle
nmrshiftdb2_10019249.csv,nmrshiftdb2_10019249.pickle
nmrshiftdb2_10019251.csv,nmrshiftdb2_10019251.pickle
nmrshiftdb2_10019252.csv,nmrshiftdb2_10019252.pickle
nmrshiftdb2_10019253.csv,nmrshiftdb2_10019253.pickle
nmrshiftdb2_10019254.csv,nmrshiftdb2_10019254.pickle
nmrshiftdb2_10019256.csv,nmrshiftdb2_10019256.pickle
nmrshiftdb2_10019257.csv,nmrshiftdb2_10019257.pickle
nmrshiftdb2_10019260.csv,nmrshiftdb2_10019260.pickle
nmrshiftdb2_10019262.csv,nmrshiftdb2_10019262.pickle
nmrshiftdb2_10019263.csv,nmrshiftdb2_10019263.pickle
nmrshiftdb2_10019264.csv,nmrshiftdb2_10019264.pickle
nmrshiftdb2_10019267.csv,nmrshiftdb2_10019267.pickle
nmrshiftdb2_10019270.csv,nmrshiftdb2_10019270.pickle
nmrshiftdb2_10019273.csv,nmrshiftdb2_10019273.pickle
nmrshiftdb2_10019274.csv,nmrshiftdb2_10019274.pickle
nmrshiftdb2_10019275.csv,nmrshiftdb2_10019275.pickle
nmrshiftdb2_10019277.csv,nmrshiftdb2_10019277.pickle
nmrshiftdb2_10019278.csv,nmrshiftdb2_10019278.pickle
nmrshiftdb2_10019279.csv,nmrshiftdb2_10019279.pickle
nmrshiftdb2_10019281.csv,nmrshiftdb2_10019281.pickle
nmrshiftdb2_10019292.csv,nmrshiftdb2_10019292.pickle
nmrshiftdb2_10019293.csv,nmrshiftdb2_10019293.pickle
nmrshiftdb2_10019295.csv,nmrshiftdb2_10019295.pickle
nmrshiftdb2_10019297.csv,nmrshiftdb2_10019297.pickle
nmrshiftdb2_10019299.csv,nmrshiftdb2_10019299.pickle
nmrshiftdb2_10019301.csv,nmrshiftdb2_10019301.pickle
nmrshiftdb2_10019302.csv,nmrshiftdb2_10019302.pickle
nmrshiftdb2_10019303.csv,nmrshiftdb2_10019303.pickle
nmrshiftdb2_10019304.csv,nmrshiftdb2_10019304.pickle
nmrshiftdb2_10019305.csv,nmrshiftdb2_10019305.pickle
nmrshiftdb2_10019306.csv,nmrshiftdb2_10019306.pickle
nmrshiftdb2_10019307.csv,nmrshiftdb2_10019307.pickle
nmrshiftdb2_10019309.csv,nmrshiftdb2_10019309.pickle
nmrshiftdb2_10019313.csv,nmrshiftdb2_10019313.pickle
nmrshiftdb2_10019318.csv,nmrshiftdb2_10019318.pickle
nmrshiftdb2_10019322.csv,nmrshiftdb2_10019322.pickle
nmrshiftdb2_10019332.csv,nmrshiftdb2_10019332.pickle
nmrshiftdb2_10019343.csv,nmrshiftdb2_10019343.pickle
nmrshiftdb2_10019344.csv,nmrshiftdb2_10019344.pickle
nmrshiftdb2_10019345.csv,nmrshiftdb2_10019345.pickle
nmrshiftdb2_10019346.csv,nmrshiftdb2_10019346.pickle
nmrshiftdb2_10019347.csv,nmrshiftdb2_10019347.pickle
nmrshiftdb2_10019351.csv,nmrshiftdb2_10019351.pickle
nmrshiftdb2_10019352.csv,nmrshiftdb2_10019352.pickle
nmrshiftdb2_10019354.csv,nmrshiftdb2_10019354.pickle
nmrshiftdb2_10019357.csv,nmrshiftdb2_10019357.pickle
nmrshiftdb2_10019359.csv,nmrshiftdb2_10019359.pickle
nmrshiftdb2_10019360.csv,nmrshiftdb2_10019360.pickle
nmrshiftdb2_10019361.csv,nmrshiftdb2_10019361.pickle
nmrshiftdb2_10019366.csv,nmrshiftdb2_10019366.pickle
nmrshiftdb2_10019370.csv,nmrshiftdb2_10019370.pickle
nmrshiftdb2_10019371.csv,nmrshiftdb2_10019371.pickle
nmrshiftdb2_10019378.csv,nmrshiftdb2_10019378.pickle
nmrshiftdb2_10019382.csv,nmrshiftdb2_10019382.pickle
nmrshiftdb2_10019384.csv,nmrshiftdb2_10019384.pickle
nmrshiftdb2_10019388.csv,nmrshiftdb2_10019388.pickle
nmrshiftdb2_10019390.csv,nmrshiftdb2_10019390.pickle
nmrshiftdb2_10019402.csv,nmrshiftdb2_10019402.pickle
nmrshiftdb2_10019404.csv,nmrshiftdb2_10019404.pickle
nmrshiftdb2_10019409.csv,nmrshiftdb2_10019409.pickle
nmrshiftdb2_10019410.csv,nmrshiftdb2_10019410.pickle
nmrshiftdb2_10019411.csv,nmrshiftdb2_10019411.pickle
nmrshiftdb2_10019413.csv,nmrshiftdb2_10019413.pickle
nmrshiftdb2_10019454.csv,nmrshiftdb2_10019454.pickle
nmrshiftdb2_10019493.csv,nmrshiftdb2_10019493.pickle
nmrshiftdb2_10019494.csv,nmrshiftdb2_10019494.pickle
nmrshiftdb2_10019495.csv,nmrshiftdb2_10019495.pickle
nmrshiftdb2_10019496.csv,nmrshiftdb2_10019496.pickle
nmrshiftdb2_10019497.csv,nmrshiftdb2_10019497.pickle
nmrshiftdb2_10019499.csv,nmrshiftdb2_10019499.pickle
nmrshiftdb2_10019536.csv,nmrshiftdb2_10019536.pickle
nmrshiftdb2_10019577.csv,nmrshiftdb2_10019577.pickle
nmrshiftdb2_10019619.csv,nmrshiftdb2_10019619.pickle
nmrshiftdb2_10019703.csv,nmrshiftdb2_10019703.pickle
nmrshiftdb2_10019706.csv,nmrshiftdb2_10019706.pickle
nmrshiftdb2_10019745.csv,nmrshiftdb2_10019745.pickle
nmrshiftdb2_10019788.csv,nmrshiftdb2_10019788.pickle
nmrshiftdb2_10019829.csv,nmrshiftdb2_10019829.pickle
nmrshiftdb2_10019871.csv,nmrshiftdb2_10019871.pickle
nmrshiftdb2_10019914.csv,nmrshiftdb2_10019914.pickle
nmrshiftdb2_10019915.csv,nmrshiftdb2_10019915.pickle
nmrshiftdb2_10019955.csv,nmrshiftdb2_10019955.pickle
nmrshiftdb2_10019956.csv,nmrshiftdb2_10019956.pickle
nmrshiftdb2_10020145.csv,nmrshiftdb2_10020145.pickle
